Timestamp_Shifted,Parameter,Value
2018-11-02 09:12:00,Quality 7,2.956989247
2018-11-02 09:12:00,Quality 8,1.554945055
2018-11-02 09:12:00,Quality 9,0.47
2018-11-02 09:12:00,Quality 10,0.98
2018-11-02 12:46:00,Quality 6,102.23595350000001
2018-11-02 12:46:00,Quality 7,2.915766739
2018-11-02 12:46:00,Quality 8,1.55801105
2018-11-02 12:46:00,Quality 9,0.47
2018-11-02 12:46:00,Quality 10,0.94
2018-11-02 17:40:00,Quality 6,101.0603048
2018-11-02 17:40:00,Quality 7,2.9010752689999997
2018-11-02 17:40:00,Quality 8,1.447368421
2018-11-02 17:40:00,Quality 9,0.46
2018-11-02 17:40:00,Quality 10,0.85
2018-11-02 21:23:00,Quality 6,103.468425
2018-11-02 21:23:00,Quality 7,2.7875
2018-11-02 21:23:00,Quality 8,1.4742268040000002
2018-11-02 21:23:00,Quality 9,0.48
2018-11-02 21:23:00,Quality 10,0.85
2018-12-02 00:52:00,Quality 6,99.78550561
2018-12-02 00:52:00,Quality 7,2.877637131
2018-12-02 00:52:00,Quality 8,1.430769231
2018-12-02 00:52:00,Quality 9,0.47
2018-12-02 00:52:00,Quality 10,0.85
2018-12-02 05:34:00,Quality 6,100.89672990000001
2018-12-02 05:34:00,Quality 7,2.8375
2018-12-02 05:34:00,Quality 8,1.4615384619999998
2018-12-02 05:34:00,Quality 9,0.51
2018-12-02 05:34:00,Quality 10,0.93
2018-12-02 09:32:00,Quality 6,102.87533379999999
2018-12-02 09:32:00,Quality 7,2.830802603
2018-12-02 09:32:00,Quality 8,1.4010416669999999
2018-12-02 09:32:00,Quality 9,0.47
2018-12-02 09:32:00,Quality 10,0.99
2018-12-02 13:20:00,Quality 6,98.18432208
2018-12-02 13:20:00,Quality 7,2.7891566269999997
2018-12-02 13:20:00,Quality 8,1.502512563
2018-12-02 13:20:00,Quality 9,0.49
2018-12-02 13:20:00,Quality 10,0.88
2018-12-02 21:11:00,Quality 6,99.52993315
2018-12-02 21:11:00,Quality 7,2.7414829660000004
2018-12-02 21:11:00,Quality 8,1.52020202
2018-12-02 21:11:00,Quality 9,0.5
2018-12-02 21:11:00,Quality 10,0.93
2018-10-03 01:31:00,Quality 6,101.66
2018-10-03 01:31:00,Quality 7,2.55
2018-10-03 01:31:00,Quality 8,1.82
2018-10-03 01:31:00,Quality 9,0.55
2018-10-03 01:31:00,Quality 10,0.84
2018-10-03 05:18:00,Quality 6,98.99
2018-10-03 05:18:00,Quality 7,2.63
2018-10-03 05:18:00,Quality 8,1.74
2018-10-03 05:18:00,Quality 9,0.56
2018-10-03 05:18:00,Quality 10,0.85
2018-10-03 09:01:00,Quality 6,99.52
2018-10-03 09:01:00,Quality 7,2.61
2018-10-03 09:01:00,Quality 8,1.73
2018-10-03 09:01:00,Quality 9,0.55
2018-10-03 09:01:00,Quality 10,0.83
2018-10-03 13:10:00,Quality 6,101.2
2018-10-03 13:10:00,Quality 7,2.71
2018-10-03 13:10:00,Quality 8,1.69
2018-10-03 13:10:00,Quality 9,0.55
2018-10-03 13:10:00,Quality 10,0.81
2018-10-03 17:31:00,Quality 6,104.87
2018-10-03 17:31:00,Quality 7,2.55
2018-10-03 17:31:00,Quality 8,1.73
2018-10-03 17:31:00,Quality 9,0.54
2018-10-03 17:31:00,Quality 10,0.81
2018-10-03 21:07:00,Quality 6,102.6
2018-10-03 21:07:00,Quality 7,2.54
2018-10-03 21:07:00,Quality 8,1.73
2018-10-03 21:07:00,Quality 9,0.55
2018-10-03 21:07:00,Quality 10,0.84
2018-11-03 04:48:00,Quality 6,102.44
2018-11-03 04:48:00,Quality 7,2.58
2018-11-03 04:48:00,Quality 8,1.7
2018-11-03 04:48:00,Quality 9,0.54
2018-11-03 04:48:00,Quality 10,0.82
2018-11-03 07:45:00,Quality 6,101.49
2018-11-03 07:45:00,Quality 7,2.61
2018-11-03 07:45:00,Quality 8,1.66
2018-11-03 07:45:00,Quality 9,0.54
2018-11-03 07:45:00,Quality 10,0.82
2018-11-03 12:50:00,Quality 6,102.98
2018-11-03 12:50:00,Quality 7,2.53
2018-11-03 12:50:00,Quality 8,1.62
2018-11-03 12:50:00,Quality 9,0.52
2018-11-03 12:50:00,Quality 10,0.82
2018-11-03 16:10:00,Quality 6,100.91
2018-11-03 16:10:00,Quality 7,2.53
2018-11-03 16:10:00,Quality 8,1.63
2018-11-03 16:10:00,Quality 9,0.53
2018-11-03 16:10:00,Quality 10,0.81
2018-11-03 20:11:00,Quality 6,100.47
2018-11-03 20:11:00,Quality 7,2.55
2018-11-03 20:11:00,Quality 8,1.64
2018-11-03 20:11:00,Quality 9,0.53
2018-11-03 20:11:00,Quality 10,0.81
2018-12-03 00:21:00,Quality 6,100.3
2018-12-03 00:21:00,Quality 7,2.57
2018-12-03 00:21:00,Quality 8,1.65
2018-12-03 00:21:00,Quality 9,0.52
2018-12-03 00:21:00,Quality 10,0.81
2018-12-03 04:33:00,Quality 6,100.02
2018-12-03 04:33:00,Quality 7,2.59
2018-12-03 04:33:00,Quality 8,1.66
2018-12-03 04:33:00,Quality 9,0.52
2018-12-03 04:33:00,Quality 10,0.83
2018-12-03 08:21:00,Quality 6,101.27
2018-12-03 08:21:00,Quality 7,2.56
2018-12-03 08:21:00,Quality 8,1.66
2018-12-03 08:21:00,Quality 9,0.53
2018-12-03 08:21:00,Quality 10,0.83
2018-12-03 12:30:00,Quality 6,101.12
2018-12-03 12:30:00,Quality 7,2.57
2018-12-03 12:30:00,Quality 8,1.64
2018-12-03 12:30:00,Quality 9,0.53
2018-12-03 12:30:00,Quality 10,0.84
2018-12-03 16:24:00,Quality 6,104.09
2018-12-03 16:24:00,Quality 7,2.58
2018-12-03 16:24:00,Quality 8,1.53
2018-12-03 16:24:00,Quality 9,0.51
2018-12-03 16:24:00,Quality 10,0.92
2018-10-04 01:08:00,Quality 6,94.9
2018-10-04 01:08:00,Quality 7,2.67
2018-10-04 01:08:00,Quality 8,1.61
2018-10-04 01:08:00,Quality 9,0.57
2018-10-04 01:08:00,Quality 10,0.96
2018-10-04 05:43:00,Quality 6,99.37
2018-10-04 05:43:00,Quality 7,2.72
2018-10-04 05:43:00,Quality 8,1.63
2018-10-04 05:43:00,Quality 9,0.57
2018-10-04 05:43:00,Quality 10,0.91
2018-10-04 09:30:00,Quality 6,99.13
2018-10-04 09:30:00,Quality 7,2.73
2018-10-04 09:30:00,Quality 8,1.58
2018-10-04 09:30:00,Quality 9,0.53
2018-10-04 09:30:00,Quality 10,0.85
2018-10-04 13:35:00,Quality 6,101.22
2018-10-04 13:35:00,Quality 7,2.68
2018-10-04 13:35:00,Quality 8,1.58
2018-10-04 13:35:00,Quality 9,0.54
2018-10-04 13:35:00,Quality 10,0.85
2018-10-04 17:37:00,Quality 6,104.65
2018-10-04 17:37:00,Quality 7,2.6
2018-10-04 17:37:00,Quality 8,1.58
2018-10-04 17:37:00,Quality 9,0.51
2018-10-04 17:37:00,Quality 10,0.93
2018-10-04 20:55:00,Quality 6,101.02
2018-10-04 20:55:00,Quality 7,2.66
2018-10-04 20:55:00,Quality 8,1.6
2018-10-04 20:55:00,Quality 9,0.53
2018-10-04 20:55:00,Quality 10,0.98
2018-11-04 01:13:00,Quality 6,104.58
2018-11-04 01:13:00,Quality 7,2.6
2018-11-04 01:13:00,Quality 8,1.57
2018-11-04 01:13:00,Quality 9,0.51
2018-11-04 01:13:00,Quality 10,0.9
2018-11-04 05:43:00,Quality 6,102.81
2018-11-04 05:43:00,Quality 7,2.57
2018-11-04 05:43:00,Quality 8,1.62
2018-11-04 05:43:00,Quality 9,0.52
2018-11-04 05:43:00,Quality 10,0.83
2018-11-04 09:19:00,Quality 6,102.52
2018-11-04 09:19:00,Quality 7,2.59
2018-11-04 09:19:00,Quality 8,1.63
2018-11-04 09:19:00,Quality 9,0.49
2018-11-04 09:19:00,Quality 10,0.83
2018-11-04 13:49:00,Quality 6,105.52
2018-11-04 13:49:00,Quality 7,2.55
2018-11-04 13:49:00,Quality 8,1.59
2018-11-04 13:49:00,Quality 9,0.51
2018-11-04 13:49:00,Quality 10,0.82
2018-11-04 17:21:00,Quality 6,104.49
2018-11-04 17:21:00,Quality 7,2.65
2018-11-04 17:21:00,Quality 8,1.62
2018-11-04 17:21:00,Quality 9,0.49
2018-11-04 17:21:00,Quality 10,0.89
2018-11-04 20:46:00,Quality 6,102.11
2018-11-04 20:46:00,Quality 7,2.77
2018-11-04 20:46:00,Quality 8,1.53
2018-11-04 20:46:00,Quality 9,0.48
2018-11-04 20:46:00,Quality 10,0.82
2018-12-04 06:25:00,Quality 6,109.47
2018-12-04 06:25:00,Quality 7,2.64
2018-12-04 06:25:00,Quality 8,1.53
2018-12-04 06:25:00,Quality 9,0.48
2018-12-04 06:25:00,Quality 10,0.81
2018-12-04 09:28:00,Quality 6,103.05
2018-12-04 09:28:00,Quality 7,2.66
2018-12-04 09:28:00,Quality 8,1.56
2018-12-04 09:28:00,Quality 9,0.51
2018-12-04 09:28:00,Quality 10,0.84
2018-12-04 13:48:00,Quality 6,101.16
2018-12-04 13:48:00,Quality 7,2.59
2018-12-04 13:48:00,Quality 8,1.64
2018-12-04 13:48:00,Quality 9,0.51
2018-12-04 13:48:00,Quality 10,0.84
2018-12-04 17:22:00,Quality 6,101.86
2018-12-04 17:22:00,Quality 7,2.57
2018-12-04 17:22:00,Quality 8,1.61
2018-12-04 17:22:00,Quality 9,0.51
2018-12-04 17:22:00,Quality 10,0.89
2018-12-04 20:47:00,Quality 6,102.01
2018-12-04 20:47:00,Quality 7,2.58
2018-12-04 20:47:00,Quality 8,1.63
2018-12-04 20:47:00,Quality 9,0.51
2018-12-04 20:47:00,Quality 10,0.9
2018-10-05 03:00:00,Quality 6,100.02
2018-10-05 03:00:00,Quality 7,2.5
2018-10-05 03:00:00,Quality 8,1.59
2018-10-05 03:00:00,Quality 9,0.54
2018-10-05 03:00:00,Quality 10,0.86
2018-10-05 05:58:00,Quality 6,99.24
2018-10-05 05:58:00,Quality 7,2.46
2018-10-05 05:58:00,Quality 8,1.62
2018-10-05 05:58:00,Quality 9,0.54
2018-10-05 05:58:00,Quality 10,0.86
2018-10-05 09:45:00,Quality 6,99.68
2018-10-05 09:45:00,Quality 7,2.42
2018-10-05 09:45:00,Quality 8,1.61
2018-10-05 09:45:00,Quality 9,0.55
2018-10-05 09:45:00,Quality 10,0.86
2018-10-05 13:53:00,Quality 6,100.33
2018-10-05 13:53:00,Quality 7,2.43
2018-10-05 13:53:00,Quality 8,1.64
2018-10-05 13:53:00,Quality 9,0.54
2018-10-05 13:53:00,Quality 10,0.85
2018-10-05 17:11:00,Quality 6,97.4
2018-10-05 17:11:00,Quality 7,2.27
2018-10-05 17:11:00,Quality 8,1.68
2018-10-05 17:11:00,Quality 9,0.55
2018-10-05 17:11:00,Quality 10,0.88
2018-10-05 20:47:00,Quality 6,99.55
2018-10-05 20:47:00,Quality 7,2.26
2018-10-05 20:47:00,Quality 8,1.69
2018-10-05 20:47:00,Quality 9,0.54
2018-10-05 20:47:00,Quality 10,0.88
2018-11-05 00:56:00,Quality 6,99.57
2018-11-05 00:56:00,Quality 7,2.25
2018-11-05 00:56:00,Quality 8,1.69
2018-11-05 00:56:00,Quality 9,0.54
2018-11-05 00:56:00,Quality 10,0.87
2018-11-05 05:20:00,Quality 6,101.47
2018-11-05 05:20:00,Quality 7,2.18
2018-11-05 05:20:00,Quality 8,1.71
2018-11-05 05:20:00,Quality 9,0.53
2018-11-05 05:20:00,Quality 10,0.81
2018-11-05 09:50:00,Quality 6,101.0
2018-11-05 09:50:00,Quality 7,2.2
2018-11-05 09:50:00,Quality 8,1.69
2018-11-05 09:50:00,Quality 9,0.52
2018-11-05 09:50:00,Quality 10,0.85
2018-11-05 12:57:00,Quality 6,101.41
2018-11-05 12:57:00,Quality 7,2.2
2018-11-05 12:57:00,Quality 8,1.7
2018-11-05 12:57:00,Quality 9,0.52
2018-11-05 12:57:00,Quality 10,0.8
2018-11-05 16:48:00,Quality 6,102.18
2018-11-05 16:48:00,Quality 7,2.21
2018-11-05 16:48:00,Quality 8,1.72
2018-11-05 16:48:00,Quality 9,0.52
2018-11-05 16:48:00,Quality 10,0.84
2018-11-05 20:41:00,Quality 6,99.42
2018-11-05 20:41:00,Quality 7,2.25
2018-11-05 20:41:00,Quality 8,1.75
2018-11-05 20:41:00,Quality 9,0.52
2018-11-05 20:41:00,Quality 10,0.85
2018-11-05 23:39:00,Quality 6,102.17
2018-11-05 23:39:00,Quality 7,2.21
2018-11-05 23:39:00,Quality 8,1.71
2018-11-05 23:39:00,Quality 9,0.52
2018-11-05 23:39:00,Quality 10,0.86
2018-12-05 05:50:00,Quality 6,103.44
2018-12-05 05:50:00,Quality 7,2.34
2018-12-05 05:50:00,Quality 8,1.73
2018-12-05 05:50:00,Quality 9,0.51
2018-12-05 05:50:00,Quality 10,0.8
2018-12-05 09:37:00,Quality 6,99.89
2018-12-05 09:37:00,Quality 7,2.53
2018-12-05 09:37:00,Quality 8,1.72
2018-12-05 09:37:00,Quality 9,0.51
2018-12-05 09:37:00,Quality 10,0.8
2018-12-05 13:12:00,Quality 6,103.62
2018-12-05 13:12:00,Quality 7,2.48
2018-12-05 13:12:00,Quality 8,1.69
2018-12-05 13:12:00,Quality 9,0.5
2018-12-05 13:12:00,Quality 10,0.8
2018-12-05 17:20:00,Quality 6,101.77
2018-12-05 17:20:00,Quality 7,2.54
2018-12-05 17:20:00,Quality 8,1.64
2018-12-05 17:20:00,Quality 9,0.51
2018-12-05 17:20:00,Quality 10,0.87
2018-12-05 20:50:00,Quality 6,102.2
2018-12-05 20:50:00,Quality 7,2.54
2018-12-05 20:50:00,Quality 8,1.66
2018-12-05 20:50:00,Quality 9,0.51
2018-12-05 20:50:00,Quality 10,0.86
2018-10-06 00:32:00,Quality 6,99.31
2018-10-06 00:32:00,Quality 7,2.57
2018-10-06 00:32:00,Quality 8,1.64
2018-10-06 00:32:00,Quality 9,0.51
2018-10-06 00:32:00,Quality 10,0.87
2018-10-06 05:29:00,Quality 6,103.21
2018-10-06 05:29:00,Quality 7,2.43
2018-10-06 05:29:00,Quality 8,1.64
2018-10-06 05:29:00,Quality 9,0.5
2018-10-06 05:29:00,Quality 10,0.81
2018-10-06 09:36:00,Quality 6,102.73
2018-10-06 09:36:00,Quality 7,2.51
2018-10-06 09:36:00,Quality 8,1.69
2018-10-06 09:36:00,Quality 9,0.49
2018-10-06 09:36:00,Quality 10,0.8
2018-10-06 13:06:00,Quality 6,103.31
2018-10-06 13:06:00,Quality 7,2.52
2018-10-06 13:06:00,Quality 8,1.69
2018-10-06 13:06:00,Quality 9,0.5
2018-10-06 13:06:00,Quality 10,0.81
2018-10-06 17:09:00,Quality 6,102.46
2018-10-06 17:09:00,Quality 7,2.59
2018-10-06 17:09:00,Quality 8,1.67
2018-10-06 17:09:00,Quality 9,0.49
2018-10-06 17:09:00,Quality 10,0.77
2018-10-06 20:23:00,Quality 6,101.37
2018-10-06 20:23:00,Quality 7,2.61
2018-10-06 20:23:00,Quality 8,1.67
2018-10-06 20:23:00,Quality 9,0.48
2018-10-06 20:23:00,Quality 10,0.77
2018-11-06 00:15:00,Quality 6,101.38
2018-11-06 00:15:00,Quality 7,2.6
2018-11-06 00:15:00,Quality 8,1.67
2018-11-06 00:15:00,Quality 9,0.49
2018-11-06 00:15:00,Quality 10,0.78
2018-11-06 05:20:00,Quality 6,98.51
2018-11-06 05:20:00,Quality 7,2.63
2018-11-06 05:20:00,Quality 8,1.63
2018-11-06 05:20:00,Quality 9,0.5
2018-11-06 05:20:00,Quality 10,0.85
2018-11-06 09:03:00,Quality 6,101.53
2018-11-06 09:03:00,Quality 7,2.59
2018-11-06 09:03:00,Quality 8,1.6
2018-11-06 09:03:00,Quality 9,0.49
2018-11-06 09:03:00,Quality 10,0.82
2018-11-06 13:05:00,Quality 6,100.88
2018-11-06 13:05:00,Quality 7,2.59
2018-11-06 13:05:00,Quality 8,1.64
2018-11-06 13:05:00,Quality 9,0.49
2018-11-06 13:05:00,Quality 10,0.83
2018-11-06 17:22:00,Quality 6,99.67
2018-11-06 17:22:00,Quality 7,2.51
2018-11-06 17:22:00,Quality 8,1.69
2018-11-06 17:22:00,Quality 9,0.52
2018-11-06 17:22:00,Quality 10,0.8
2018-11-06 21:37:00,Quality 6,100.21
2018-11-06 21:37:00,Quality 7,2.51
2018-11-06 21:37:00,Quality 8,1.71
2018-11-06 21:37:00,Quality 9,0.53
2018-11-06 21:37:00,Quality 10,0.81
2018-12-06 01:48:00,Quality 6,99.91
2018-12-06 01:48:00,Quality 7,2.5
2018-12-06 01:48:00,Quality 8,1.7
2018-12-06 01:48:00,Quality 9,0.53
2018-12-06 01:48:00,Quality 10,0.81
2018-12-06 07:07:00,Quality 6,98.46
2018-12-06 07:07:00,Quality 7,2.52
2018-12-06 07:07:00,Quality 8,1.74
2018-12-06 07:07:00,Quality 9,0.52
2018-12-06 07:07:00,Quality 10,0.88
2018-12-06 09:08:00,Quality 6,99.85
2018-12-06 09:08:00,Quality 7,2.49
2018-12-06 09:08:00,Quality 8,1.73
2018-12-06 09:08:00,Quality 9,0.52
2018-12-06 09:08:00,Quality 10,0.87
2018-12-06 13:08:00,Quality 6,101.5
2018-12-06 13:08:00,Quality 7,2.48
2018-12-06 13:08:00,Quality 8,1.68
2018-12-06 13:08:00,Quality 9,0.51
2018-12-06 13:08:00,Quality 10,0.85
2018-12-06 17:34:00,Quality 6,101.8
2018-12-06 17:34:00,Quality 7,2.47
2018-12-06 17:34:00,Quality 8,1.67
2018-12-06 17:34:00,Quality 9,0.51
2018-12-06 17:34:00,Quality 10,0.83
2018-12-06 21:32:00,Quality 6,98.52
2018-12-06 21:32:00,Quality 7,2.53
2018-12-06 21:32:00,Quality 8,1.72
2018-12-06 21:32:00,Quality 9,0.52
2018-12-06 21:32:00,Quality 10,0.85
2018-10-07 01:30:00,Quality 6,99.95
2018-10-07 01:30:00,Quality 7,2.61
2018-10-07 01:30:00,Quality 8,1.66
2018-10-07 01:30:00,Quality 9,0.47
2018-10-07 01:30:00,Quality 10,0.77
2018-10-07 05:20:00,Quality 6,98.62
2018-10-07 05:20:00,Quality 7,2.66
2018-10-07 05:20:00,Quality 8,1.67
2018-10-07 05:20:00,Quality 9,0.48
2018-10-07 05:20:00,Quality 10,0.84
2018-10-07 09:05:00,Quality 6,99.03
2018-10-07 09:05:00,Quality 7,2.65
2018-10-07 09:05:00,Quality 8,1.67
2018-10-07 09:05:00,Quality 9,0.48
2018-10-07 09:05:00,Quality 10,0.85
2018-10-07 12:14:00,Quality 6,97.81
2018-10-07 12:14:00,Quality 7,2.66
2018-10-07 12:14:00,Quality 8,1.64
2018-10-07 12:14:00,Quality 9,0.49
2018-10-07 12:14:00,Quality 10,0.84
2018-10-07 17:36:00,Quality 6,96.71
2018-10-07 17:36:00,Quality 7,2.52
2018-10-07 17:36:00,Quality 8,1.6
2018-10-07 17:36:00,Quality 9,0.49
2018-10-07 17:36:00,Quality 10,0.8
2018-10-07 21:51:00,Quality 6,94.25
2018-10-07 21:51:00,Quality 7,2.58
2018-10-07 21:51:00,Quality 8,1.56
2018-10-07 21:51:00,Quality 9,0.51
2018-10-07 21:51:00,Quality 10,0.83
2018-11-07 01:02:00,Quality 6,90.44
2018-11-07 01:02:00,Quality 7,2.61
2018-11-07 01:02:00,Quality 8,1.57
2018-11-07 01:02:00,Quality 9,0.51
2018-11-07 01:02:00,Quality 10,0.82
2018-11-07 05:34:00,Quality 6,93.78
2018-11-07 05:34:00,Quality 7,2.59
2018-11-07 05:34:00,Quality 8,1.69
2018-11-07 05:34:00,Quality 9,0.5
2018-11-07 05:34:00,Quality 10,0.85
2018-11-07 08:54:00,Quality 6,92.82
2018-11-07 08:54:00,Quality 7,2.54
2018-11-07 08:54:00,Quality 8,1.67
2018-11-07 08:54:00,Quality 9,0.49
2018-11-07 08:54:00,Quality 10,0.87
2018-11-07 13:26:00,Quality 6,98.23
2018-11-07 13:26:00,Quality 7,2.64
2018-11-07 13:26:00,Quality 8,1.64
2018-11-07 13:26:00,Quality 9,0.49
2018-11-07 13:26:00,Quality 10,0.83
2018-11-07 17:28:00,Quality 6,99.67
2018-11-07 17:28:00,Quality 7,2.62
2018-11-07 17:28:00,Quality 8,1.65
2018-11-07 17:28:00,Quality 9,0.48
2018-11-07 17:28:00,Quality 10,0.79
2018-11-07 21:33:00,Quality 6,98.36
2018-11-07 21:33:00,Quality 7,2.62
2018-11-07 21:33:00,Quality 8,1.65
2018-11-07 21:33:00,Quality 9,0.5
2018-11-07 21:33:00,Quality 10,0.81
2018-12-07 01:23:00,Quality 6,93.97
2018-12-07 01:23:00,Quality 7,2.7
2018-12-07 01:23:00,Quality 8,1.67
2018-12-07 01:23:00,Quality 9,0.49
2018-12-07 01:23:00,Quality 10,0.81
2018-12-07 05:19:00,Quality 6,99.35
2018-12-07 05:19:00,Quality 7,2.63
2018-12-07 05:19:00,Quality 8,1.66
2018-12-07 05:19:00,Quality 9,0.49
2018-12-07 05:19:00,Quality 10,0.82
2018-12-07 08:56:00,Quality 6,99.38
2018-12-07 08:56:00,Quality 7,2.64
2018-12-07 08:56:00,Quality 8,1.63
2018-12-07 08:56:00,Quality 9,0.46
2018-12-07 08:56:00,Quality 10,0.79
2018-12-07 13:26:00,Quality 6,100.96
2018-12-07 13:26:00,Quality 7,2.69
2018-12-07 13:26:00,Quality 8,1.59
2018-12-07 13:26:00,Quality 9,0.47
2018-12-07 13:26:00,Quality 10,0.81
2018-12-07 17:57:00,Quality 6,101.93
2018-12-07 17:57:00,Quality 7,2.65
2018-12-07 17:57:00,Quality 8,1.58
2018-12-07 17:57:00,Quality 9,0.46
2018-12-07 17:57:00,Quality 10,0.77
2018-12-07 21:34:00,Quality 6,100.31
2018-12-07 21:34:00,Quality 7,2.6
2018-12-07 21:34:00,Quality 8,1.61
2018-12-07 21:34:00,Quality 9,0.47
2018-12-07 21:34:00,Quality 10,0.76
2018-10-08 00:15:00,Quality 6,97.62
2018-10-08 00:15:00,Quality 7,2.68
2018-10-08 00:15:00,Quality 8,1.66
2018-10-08 00:15:00,Quality 9,0.49
2018-10-08 00:15:00,Quality 10,0.82
2018-10-08 05:26:00,Quality 6,95.19
2018-10-08 05:26:00,Quality 7,2.69
2018-10-08 05:26:00,Quality 8,1.68
2018-10-08 05:26:00,Quality 9,0.49
2018-10-08 05:26:00,Quality 10,0.78
2018-10-08 08:42:00,Quality 6,95.5
2018-10-08 08:42:00,Quality 7,2.7
2018-10-08 08:42:00,Quality 8,1.68
2018-10-08 08:42:00,Quality 9,0.48
2018-10-08 08:42:00,Quality 10,0.75
2018-10-08 12:31:00,Quality 6,97.99
2018-10-08 12:31:00,Quality 7,2.65
2018-10-08 12:31:00,Quality 8,1.62
2018-10-08 12:31:00,Quality 9,0.47
2018-10-08 12:31:00,Quality 10,0.74
2018-10-08 17:39:00,Quality 6,102.45
2018-10-08 17:39:00,Quality 7,2.69
2018-10-08 17:39:00,Quality 8,1.58
2018-10-08 17:39:00,Quality 9,0.45
2018-10-08 17:39:00,Quality 10,0.7
2018-11-08 08:41:00,Quality 6,89.78
2018-11-08 08:41:00,Quality 7,2.67
2018-11-08 08:41:00,Quality 8,1.79
2018-11-08 08:41:00,Quality 9,0.58
2018-11-08 08:41:00,Quality 10,0.89
2018-11-08 12:51:00,Quality 6,89.72
2018-11-08 12:51:00,Quality 7,2.68
2018-11-08 12:51:00,Quality 8,1.76
2018-11-08 12:51:00,Quality 9,0.58
2018-11-08 12:51:00,Quality 10,0.89
2018-11-08 18:05:00,Quality 6,97.05
2018-11-08 18:05:00,Quality 7,2.62
2018-11-08 18:05:00,Quality 8,1.68
2018-11-08 18:05:00,Quality 9,0.53
2018-11-08 18:05:00,Quality 10,0.82
2018-11-08 21:47:00,Quality 6,97.01
2018-11-08 21:47:00,Quality 7,2.61
2018-11-08 21:47:00,Quality 8,1.72
2018-11-08 21:47:00,Quality 9,0.54
2018-11-08 21:47:00,Quality 10,0.83
2018-12-08 01:51:00,Quality 6,99.53
2018-12-08 01:51:00,Quality 7,2.66
2018-12-08 01:51:00,Quality 8,1.67
2018-12-08 01:51:00,Quality 9,0.5
2018-12-08 01:51:00,Quality 10,0.77
2018-12-08 05:28:00,Quality 6,99.25
2018-12-08 05:28:00,Quality 7,2.68
2018-12-08 05:28:00,Quality 8,1.68
2018-12-08 05:28:00,Quality 9,0.49
2018-12-08 05:28:00,Quality 10,0.75
2018-12-08 08:47:00,Quality 6,99.13
2018-12-08 08:47:00,Quality 7,2.68
2018-12-08 08:47:00,Quality 8,1.62
2018-12-08 08:47:00,Quality 9,0.48
2018-12-08 08:47:00,Quality 10,0.74
2018-12-08 13:15:00,Quality 6,101.16
2018-12-08 13:15:00,Quality 7,2.62
2018-12-08 13:15:00,Quality 8,1.66
2018-12-08 13:15:00,Quality 9,0.49
2018-12-08 13:15:00,Quality 10,0.74
2018-12-08 18:05:00,Quality 6,103.19
2018-12-08 18:05:00,Quality 7,2.57
2018-12-08 18:05:00,Quality 8,1.68
2018-12-08 18:05:00,Quality 9,0.5
2018-12-08 18:05:00,Quality 10,0.76
2018-12-08 21:45:00,Quality 6,101.77
2018-12-08 21:45:00,Quality 7,2.6
2018-12-08 21:45:00,Quality 8,1.66
2018-12-08 21:45:00,Quality 9,0.5
2018-12-08 21:45:00,Quality 10,0.76
2018-10-09 01:36:00,Quality 6,101.65
2018-10-09 01:36:00,Quality 7,2.58
2018-10-09 01:36:00,Quality 8,1.66
2018-10-09 01:36:00,Quality 9,0.51
2018-10-09 01:36:00,Quality 10,1.06
2018-10-09 05:26:00,Quality 6,98.47
2018-10-09 05:26:00,Quality 7,2.6
2018-10-09 05:26:00,Quality 8,1.65
2018-10-09 05:26:00,Quality 9,0.53
2018-10-09 05:26:00,Quality 10,1.05
2018-10-09 10:15:00,Quality 6,97.84
2018-10-09 10:15:00,Quality 7,2.67
2018-10-09 10:15:00,Quality 8,1.69
2018-10-09 10:15:00,Quality 9,0.54
2018-10-09 10:15:00,Quality 10,0.98
2018-10-09 13:14:00,Quality 6,100.6
2018-10-09 13:14:00,Quality 7,2.45
2018-10-09 13:14:00,Quality 8,1.66
2018-10-09 13:14:00,Quality 9,0.49
2018-10-09 13:14:00,Quality 10,0.99
2018-10-09 17:21:00,Quality 6,102.33
2018-10-09 17:21:00,Quality 7,2.44
2018-10-09 17:21:00,Quality 8,1.61
2018-10-09 17:21:00,Quality 9,0.49
2018-10-09 17:21:00,Quality 10,1.0
2018-10-09 19:09:00,Quality 6,102.33
2018-10-09 19:09:00,Quality 7,2.44
2018-10-09 19:09:00,Quality 8,1.61
2018-10-09 19:09:00,Quality 9,0.49
2018-10-09 19:09:00,Quality 10,1.0
2018-10-09 20:58:00,Quality 6,102.74
2018-10-09 20:58:00,Quality 7,2.44
2018-10-09 20:58:00,Quality 8,1.61
2018-10-09 20:58:00,Quality 9,0.49
2018-10-09 20:58:00,Quality 10,0.99
2018-10-09 21:01:00,Quality 6,102.74
2018-10-09 21:01:00,Quality 7,2.44
2018-10-09 21:01:00,Quality 8,1.61
2018-10-09 21:01:00,Quality 9,0.49
2018-10-09 21:01:00,Quality 10,0.99
2018-11-09 00:29:00,Quality 6,101.57
2018-11-09 00:29:00,Quality 7,2.46
2018-11-09 00:29:00,Quality 8,1.57
2018-11-09 00:29:00,Quality 9,0.5
2018-11-09 00:29:00,Quality 10,1.01
2018-11-09 01:01:00,Quality 6,101.57
2018-11-09 01:01:00,Quality 7,2.46
2018-11-09 01:01:00,Quality 8,1.57
2018-11-09 01:01:00,Quality 9,0.5
2018-11-09 01:01:00,Quality 10,1.01
